author,comment,likes,published_at,is_relevant
@praveenmishra1012,Jeda Lassi Person is really Good...the way he behaves with customers...!!!,36,2022-10-13T02:13:41Z,True
@Ajaygupta-vv8gq,Why you kept mentioning mughalia daur.. lot of Sikh rulers also ruled over Punjab/Lahore,0,2022-10-13T02:05:08Z,True
@h266brecords7,Zia bhai ap bhatti ao ma ap ko old lahore ka visit karwao,0,2022-10-12T21:33:59Z,True
@taby9756,I wanted you badly to visit jeda lassi again.. that last vlog was great 👍,0,2022-10-12T19:04:17Z,True
@nileshjuvekar3154,Lahore not under moghul rule but empire of Ranjeet Singh please check u history,0,2022-10-12T15:55:26Z,True
@laliram2358,Zia bhai. People from Chadada Punjab want to see the Loving City Lahore. But due to having Dirty Politics (From both Sides) it couldn't possible yet. Your show is the only way left to Watch the Beautiful and Historical Lahore City. Lots of Love and Care to You and Warmhearted People.,4,2022-10-12T08:46:06Z,True
@junaidansari817,Bhai jab bh tmhare video dkhta hu Kasam se muh main pani ajata hain or dil karta hai kash main india se pakistan kabhi visit kar saku or ye sab jagah per khana kah saku 🤤🤤🤤 lots of love from india 🇮🇳,4,2022-10-11T19:25:05Z,True
@adnan.4143,Yar zia bhi mazay mazay kay khanay ap khatay ho magar pani hamaray moo mein ahh raha hota hay easa kyun hay yar 🥰😂🤣😂😅😊😀😃,0,2022-10-11T18:23:13Z,True
@utkarshdubey2433,bhaii jaaan jedda lassi bale ko india bhej do😍😍😍😍,0,2022-10-11T07:31:51Z,True
@amandeepkhai,pakistan ne lahore ki esi tesi kr rakhi h yaar,0,2022-10-11T04:25:12Z,True
@Beenivibes,Mai bhi Jeda lasi pee Kay Tara bong paye par gaya toh uncle ney mujhe bhi same ye he bola tha ap Pehly meray pas atay 😅,0,2022-10-10T23:12:49Z,True
@ParamjeetSingh-9797,"Bhai i’m from meerut (india) .. my Grandfather was from lahore .. bhai kash ye seperation na hota yr . 
  Bhai much love to you ! I watch all your videos and i wait eagerly for your videos . And i hope i come there to pakistan someday .. mera dream h pakistan visit krna",18,2022-10-10T22:27:57Z,True
@limitlessmonk4735,12:02 the awkward moment when you ask someone how is the food at the particular restaurant when the person itself owns the restaurant himself and serve the same type of food,3,2022-10-10T21:38:42Z,True
@fazzyjutt2523,11:00 💯 Lahore ✨💞,0,2022-10-10T21:00:30Z,True
@saiestakhan6200,Can  someone plz tell me bong and ojhri kisko bolte hai. Paye to sune h pr Bong mtlb kya or Ojhari kis part ke salan ko kehte hai????,0,2022-10-10T19:05:59Z,True
@innexperience1490,"Zia Sir, i was today passing through Sandila while coming from Bareilly to Lucknow.Thought sharing this to you as family originated from Sandila. Lucknow owe your visit as lajjat of Lucknow is also very famous.",1,2022-10-10T17:25:55Z,True
@vipinmishra2427,"Zeda ki lassi ki tarif yaha b bahut he, from delhi.",0,2022-10-10T17:09:55Z,True
@jagdishrana3254,Hindu lord Ram k bachon love kuchh k naam par Lahore ka naam Lahore parha tha.,0,2022-10-10T14:54:37Z,True
@BabuKhan-dk1el,LAHORE KA JAWAB NI MASHAALLAH,0,2022-10-10T14:39:53Z,True
@BabuKhan-dk1el,LAHORE KA JAWAB NI MASHAALLAH,0,2022-10-10T14:39:40Z,True
@AbdullahKhan-id1sk,7 million kitna hota hai?🤣 Jeda bhai love you🇮🇳,0,2022-10-10T13:23:36Z,True
@VishalVermaKrit,"Zia : Us video pe 7 million views h
Zeda Bhai : Wo kitne hote h
Zia : 70 Lakh
😂😂
Love you bro..",2,2022-10-10T13:09:41Z,True
@azzharuddinqureshi380,Mujhe bhi khana hai,0,2022-10-10T12:52:59Z,True
@vj2156,❤ love for food,0,2022-10-10T12:31:21Z,True
@zeeshan_4523,Lahore Lahore hai 🔥❣️,0,2022-10-10T10:55:40Z,True
@farukhpathan6986,Assalamu alaikum aap Lahore a gaye kya Sahab bhai ka ishqbaaz karne aap  Pakistan ke bade youtuber Ho mashallah live  location dikhana too much inshallah,0,2022-10-10T07:38:19Z,True
@EatAndDiscover43,"Zia Bhai Food Ko To Chorye apka yh Jo logon sy milny Ka style h na uff I wish kabi Ap sy Milon Or Ap Bolo"""" KIA HAL HAI BHAI KHARIAT SY HAIN""""",0,2022-10-10T05:33:13Z,True
@dcan888,Please don't show plastic packing. Bad for the environment.,0,2022-10-10T01:32:55Z,True
@shahidmiah917,"Muslim countries in general offer the best balance between taste and healthy foods, veg and meat and most globally appealing foods by far ❤",3,2022-10-10T01:14:39Z,True
@shafaqaziz4681,Lahore my city lahore my love,0,2022-10-09T22:50:23Z,True
@arshadniazi2282,Aapne Hyderabad ki biryani kun nahi taste ki abhi take wahan ki yakhni pulao ko hi  biryani kehte Hain bht acha hota hai plz ap wahan bhi visit karain.aziz biryani bht mashoor ha,0,2022-10-09T21:25:18Z,True
@theyousuf8043,Interesting street food tour really amazing,0,2022-10-09T20:03:40Z,True
@muhammadahmad1759,Lahore is the best city,0,2022-10-09T19:39:58Z,True
@sajidaskitchen3508,Zia bhai deakh Kar paya beef ka ha na check Kar Lena wo Lahore ha,0,2022-10-09T18:48:24Z,True
@atharalikhan7375,Just wanna visit lahore before death ❤️,0,2022-10-09T17:13:53Z,True
@shaiktanveer,lassi wala bhai is pure gold,3,2022-10-09T17:04:38Z,True
@anugarg2557,"Zia bhai, I am from India,  u r the best food blogger amid all in India & Pakistan. I wish you will shoot in India one day",0,2022-10-09T16:26:35Z,True
@razakhalid4265,"Pls could you post a copy of the receipt. If you don't pay at any restaurant, how could you possibly be unbiased in your reviews???",0,2022-10-09T16:16:51Z,True
@azharuddin7497,"Pakistani food looks so delicious 😋, love from India 🇮🇳🇮🇳",22,2022-10-09T14:25:06Z,True
@mosinkhan1637,Bhai ek bar India bhi auo bhai mohomad Ali road Mumbai me street food ache hai aur bhai haydrabad me street food bhot ache h India me,0,2022-10-09T13:39:18Z,True
@vishalshah1387,"Hello...Zia bhai i m big fan from gujrat india
Please make video of pakisatni lahori vegetarian food",1,2022-10-09T13:15:46Z,True
@behniwalsurinder806,Maharaja ranjit di capital si lahore mughal ton khalsa raj aya,0,2022-10-09T13:06:47Z,True
@Deluxe846,"Agar Andaroon e Lahore  mein safaayi ho jaaye aur wiring system fix ho jaaye to ye tourists ko aur bhi attract hon gey,",0,2022-10-09T12:20:58Z,True
@krishnaraj.mkrishnaraj.m5740,"Zia bhai, thanks for showing Old Lahore, the aerial view and that traditional old narrow streets that speak history, and the hospitality shown by the people are just amazing and very pleasant to watch!  Thanks for posting! Love from India 🇮🇳 !",31,2022-10-09T11:44:12Z,True
@bikiroki106,🐷🐷🐷🐷🐷🐷🐷🐷🐷 North East India 🇮🇳 nashta,0,2022-10-09T11:10:05Z,True
@indiantadkaall7430,I Love  My India 🇮🇳🇮🇳🇮🇳🇮🇳 But Lovely Food In Pak Zia Bhai  ...,1,2022-10-09T10:06:18Z,True
@marjankhan6948,Wah wah mazay,0,2022-10-09T09:43:17Z,True
@superstar-qo7ig,Jeda ki lassi Kamal ki ha,0,2022-10-09T09:06:20Z,True
@tradersparadise6618,abey bhai jab khana nahi hai to kyo camera le ke mazdoor logo ki GAANDH me ghusta hai?,0,2022-10-09T04:39:42Z,True
@StreetFoodSection,Zia bhai loves Lahori food more then any food city in Pakistan 😍,8,2022-10-09T04:07:34Z,True
@anilchopra4751,Aaj sunday hai. Aaj main dusri baar LUDHIANA ka FANTONGUNJ bazar dekhne jaunga. Yeh Asia ka sab se sasta Holesale kirana bazar hai. Is bazar se paidal niklna bhi mushkil hai.,0,2022-10-09T03:57:44Z,True
@vibe_allday,Lahaur lahaur hai ❤ mera favourite shahar lahaur hai aur main paida bhi udhar hi hui thi 😊,0,2025-12-06T13:50:53Z,True
@SafiaPerveen-qh6rk,Lahore Lahore ha Karachi us ka shohor ha😂😂,0,2025-11-21T11:20:41Z,True
@Shazadi-t6c,I am big fan❤❤❤❤❤❤❤❤,0,2025-11-18T13:11:24Z,True
@AkhterQureshi-v6f,Yes. Lahore  is. Lahore 🎉🎉,0,2025-11-08T02:25:01Z,True
@kainatshaikh156,Allah pak ap ki sari family ko har buri nazer se dur rakhe Ameen Suma Ameen ❤🫀🫂,0,2025-11-07T15:19:39Z,True
@IbrarIbrarahmed-x5p,Fatima API big fan mein ho❤❤❤❤❤❤❤,0,2025-11-05T12:05:28Z,True
@MuhammadAyaan-p2z8o,Fatima Aapi❤ Lahore mein Rehti Kahan pe ho❤,0,2025-11-02T16:31:14Z,True
@ArifKhan-se9rm,Fatima aapi❤ Lahore Lahore hai Karachi uska shahar hai ❤️🥰😱🤣🤣👌💚😱🙂,2,2025-11-02T11:31:37Z,True
@UmarhayatHayat-w5y,Main aapko milane a rahi hun aap Lahore rahe hain to hamare village Bihar aapko khoob Pyar karoga,0,2025-11-02T07:34:48Z,True
@fatimahalisha1122,my khala rahi thi hai Lahore ma ❤❤,1,2025-11-01T13:30:10Z,True
@SheikhIbrahim-wy9yf,Fatima Faisal is so cute my big fan,1,2025-11-01T10:54:39Z,True
@MajeedChhutta,Fatima API ape bohoth achi ho ape ki family bi so cute sister 😘😍🤩❤️❤️❤️❤️,0,2025-10-29T07:40:18Z,True
@ayeshadanish1020,I know its badshahi mosque 🕌,0,2025-10-28T09:38:45Z,True
@NafeesaFarooq-s5t,Sahi kha Lahore Lahore hai lekin Karachi bhi uska shohar hai beta bhulna mat 😅😂😂,0,2025-10-24T14:29:58Z,True
@HARRY.444HARRY.44,Main aapki bahut badi fan hun Fatima facial aapki video bahut acchi hoti hai,0,2025-10-23T07:14:12Z,True
@Muhammedmaaz-q8d7d,lohar lohar ha sisterology ko anaya ko bhot khail rakity ha,0,2025-10-21T20:24:42Z,True
@AymaAhsan-u1c,This is why Lahore Lahore hai❤,0,2025-10-20T11:02:25Z,True
@ImranBloch-oy2gb,Zainab api ap ki dost so beautiful Small dost Fatima look is so cute and beautiful ❤❤❤,5,2025-10-20T10:29:11Z,True
@BaoFiaz-hn2yw,"Best vloger iqra API 
Beauty queen hira API 
Funest queen Fatima API 
Prankster queen Rabia API 
Foodie queen Zainab",0,2025-10-19T07:44:09Z,True
@Misam-k7j,Fatima api app BTS ka fan ha please please 🙏 batna I am big fan sistrology and BTS ❤❤❤❤🥰🥰🥰🥰,0,2025-10-18T05:38:58Z,True
@WaqasAhmed-t1f9g,Fatima aapki Jaan ke sath pran nakali big lekar uske upar chingam lagakar vah bikane,0,2025-10-18T04:19:10Z,True
@SalmanMehmood-mp4do,Gg Lahore Lahore hai,0,2025-10-16T16:07:58Z,True
@EmaanMalik-w8t,Ha hama pata ha Lahore to Lahore ha,1,2025-10-16T11:24:50Z,True
@FatimaKhan-z5j8x,I am really big fan Fatima API ki Allah Kara mara comment par la or mara comment ki battt vlog ma kar da,0,2025-10-15T16:34:43Z,True
@parirajXofficial-w5,Yes Lahore Lahore h ❤,0,2025-10-15T09:55:33Z,True
@Niazrahimoon-f7j,Fatima Aapi main aapki Sabse big fan hun please mujhe reply karen main aapke liye jaan bhi de sakti hun Agar aapane Mujhe reply kar diya to aapki shaadi aapki Pasand se Hogi,0,2025-10-15T08:49:57Z,True
@Greatshah1966,"Jeenay Lahore ni wakhya oo jamya e ni jeooo
Btw mana bui nhi dakha 😂😂but this line is true bcz Lahore is like our culture❤❤",0,2025-10-14T19:00:20Z,True
@GhulamBuxil,♥️ Sistrology ♥️ family ♥️ ko ♥️ Allah ♥️ pak ♥️ hamesha ♥️ Khush ♥️ rekhy ♥️ Ameen ♥️ Ameen ♥️,19,2025-10-14T15:45:48Z,True
@MuhammadAsifMangat-c4i,Wow ❤ 🎉 very good Lahore Pakistan ❤❤❤❤🎉🎉🎉,0,2025-10-14T14:58:46Z,True
@syedagillanicute5521,Lahore is natural beauty 😍🦋,0,2025-10-14T13:12:34Z,True
@ShahzadKhokhar-w1i,Islamabad  ma cabi aow gi to tuma Lahore sa bi eashiea laga ga 😊,0,2025-10-14T10:59:19Z,True
@nomanshah8676,Lahore lahore hai karachi uska shohar hai😂,0,2025-10-14T09:42:02Z,True
@shamasjutt7040,Lahore  Lahore a yes ❤❤❤❤❤😊😊😊,0,2025-10-14T05:08:18Z,True
@FatimaAli-c4g7t,Lahore Lahore su,0,2025-10-14T03:17:20Z,True
@shamrozkiyani111,Love Lahore Lahore ❤,1,2025-10-13T21:15:08Z,True
@LabinPervaiz,BRILLIANT  SISTERLY  LAHOREE  PUNJABEE  BEAUTIFULL  SMILING  SHOUTING  GIRLS . EXCELLENT  MAKING  FATIMA  FAISAL  AND  SONG   ALONG .,1,2025-10-13T19:13:24Z,True
@ShahzadKhan4385-k2p,Lahore to get the best ending explained,0,2025-10-13T18:51:38Z,True
@AryanKhan-t1x8r,Lahore Lahore ha ❤,0,2025-10-13T18:01:12Z,True
@DeepakManoj-i7y,I love Lahore Sistrology family ❤❤❤❤❤,1,2025-10-13T17:41:59Z,True
@BasharatBasharat-e7c,Fatima per main aapse bahut pyar karti hun real Mein kuchh fan hote hue dikhane ke liye karke lekin main real life mein aapse bahut bahut bahut bahut bahut bahut bahut bahut pyar karti hun please aap mere is comment Ka jawab de aur bole I love u tu,0,2025-10-13T17:28:43Z,True
@Arishaqueensu,Fatima api ap bhot cute ho or apki sisters. Bhi bhot pyari hai 😊😊😊,0,2025-10-13T17:20:21Z,True
@AlfiyaKhan-m7r,Lahore h to Delhi vala gana kyu use kra maaji 💀,0,2025-10-13T17:16:38Z,True
@Nadeembhatti-q6k,Haveli minare Pakistan ke pass hai na ham udhar gaye hain udhar ek uncle bhi gana gate Hain❤,0,2025-10-13T16:37:19Z,True
@Nadeembhatti-q6k,Pakki haveli minare Pakistan ke pass aana ham gaye hue hain udhar song bi gate Hain uncle❤,0,2025-10-13T16:35:54Z,True
@mrprofessor-w9o,Lahore Lahore Pakistan,1,2025-10-13T16:26:11Z,True
@jannatkhurram5134,Our trip went to androon Lahore literally I enjoyed there a lot and I also bought sime tardional things it was so fun I wann go there again❤❤,4,2025-10-13T14:15:10Z,True
@MuqaddasBaloch-e7v,Full Desi vibe🫶🕊️,0,2025-10-13T12:55:37Z,True
@HabibShahid-rm4mi,So beautiful 😍 Fatima api big fan 🎉,1,2025-10-13T12:50:40Z,True
@ShairEman,Fatima api big fan 🎉,1,2025-10-13T12:44:44Z,True
@Mdtariq-r4u2g,I am big fan of Fatima api ❤❤❤❤,0,2025-10-13T12:44:34Z,True
@Mdtariq-r4u2g,I am big fan of Fatima api❤❤❤❤❤,0,2025-10-13T12:44:14Z,True
@Nim1234-o5i,"Beautiful 
First Comment ❤
Like he krdo fatima Mera comment big fan ❤❤",0,2025-10-13T12:43:29Z,True
@Littlestars.20,"Seriously guys you done that vlog very well ..I have started to see your videos recently me n my kidz are now big fan of yours ..jeetay rahen Khush rahen ..Allah Pak ki amaan me rahen hamesha 
Ameen sm ameen
Love from Multan۔❤️",42,2022-05-28T17:29:34Z,True
@bsr3866,I'm from Türkiye and InshaAllah I will settle in Lahore ke 😅,0,2025-03-25T11:34:08Z,True
@Submit4Success,"really nice video, i miss Lahore : )",0,2025-01-18T21:51:33Z,True
@amberwaqar1899,"Please please Mam old Lahore Abdullah market ka visit karain
Your fan",0,2024-12-02T15:16:40Z,True
@Cookingwithali-an9,Lahore is best city in pakistan,0,2024-08-09T10:48:14Z,True
@CelticMickTravels,I am a travel vlogger and am going to Lahore and Islamabad in September and can't wait 🇮🇪🇵🇰❤️,2,2024-08-08T19:52:04Z,True
@nilajananil7677,Pk me sb bahut khubsurat hote hain ❤ I love pk drama. Waha ki ladkiya bahut sabhya hoti h,0,2024-07-26T18:43:07Z,True
@FDONLINESHOPPING,We run small business but 💯 best delivery Riyadh usa dubai parcel bn raha hai,0,2024-06-30T08:17:29Z,True
@swapnilpawar8015,"7:05 are nalayko, fruit salad ki plate ammi ke hath me honi chahiye thi aur unhone sabko khilana chahiye tha. Yahi fark hai India aur Pakistan me. Bohot bura laga ye dekhke..",0,2024-06-18T17:42:46Z,True
@zipitar9018,I bought fuddi in Lahore 😂 garam maal in 500 only hira mandi is famous for cheap sex,0,2024-04-28T07:01:24Z,True
@SanaSana-jj2bn,"❤ love from Pakistan Lahore 🇵🇰, Carry on.😊",0,2024-04-19T19:44:51Z,True
@muhammadshafiquedaiwliqadr3208,"DATA D NAGRI LAHORE
🤲📿😍🤩✌",0,2024-04-11T10:56:25Z,True
@bhumikakoranga7420,mai daily aapke vloge dekhti hu big fan love from india 🇮🇳❤️,0,2024-04-02T14:33:25Z,True
@gyanmani3558,"Mai bhi pakistan jana cahrta hu waha ke logo se bat karna chahta hu
But kya karu waha jane me thora hichak hote hai",0,2024-03-03T08:38:48Z,True
@Thecrazyfoodie-y2w,Can anyone tell me top tourist/famous  places to visit in lahore pakistan ❤❤,0,2024-03-01T10:39:44Z,True
@arorasingh7699,I first to see your vlog and happy for talking to dsikhs in lahore,0,2024-01-28T23:37:14Z,True
@scottjames51,I just wish it was all in English as I need to know  the actual prices..,0,2024-01-21T13:02:34Z,True
@irfraz,"salaam - Planning to visit Pak in few months with family. I visited Karachi 18 years ago last time, kids never been to Pak, so little nervous :)",0,2023-12-28T22:25:36Z,True
@samar.sandhu8,use  small mic during talk,0,2023-12-05T11:07:39Z,True
@SameerIbrahim-bl8vx,Iam from India 🇮🇳🇮🇳🇮🇳🇮🇳 but I love Pakistan ❤️❤️❤️❤️✌️✌️🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰 and Pakistani food's 🤤🤤😋,3,2023-11-16T15:22:53Z,True
@rajeevkatyal2342,"Please also  show us present Multan city. We are Multani Indians, #multaniindians, our elders migrated from Multan, Bahawalpur, DG Khan etc,",0,2023-10-12T06:58:14Z,True
@AbdullahShz,Eid days rush hours full masti full maza,0,2023-09-22T21:42:07Z,True
@Oibsfamily,Uff loved the video! I really want to visit androon lahore again. Bano bazar or bachpan ki wo chaat 💕,0,2023-09-11T17:32:43Z,True
@rajeshdesai5413,"Halala karneko man hota he, ,you are beautiful,,,love you so much",1,2023-09-09T12:20:21Z,True
@alimaqsood5155,I like youre vilogs this is youre trip lahore anarkali i see laiter.... becose i am from lahore anarkali ❤,0,2023-07-21T21:55:11Z,True
@cesarlopez8273,"Nice Lahore Pakistan, greetings from Brazil",5,2023-06-19T04:16:59Z,True
@techplusit,Weolcome to Lahore...,0,2023-06-15T06:43:11Z,True
@DuaNoor_bo9cg,Assalam-U-Alaikum agr ap ghr bethe bgher investment k pese kmana chahti h to mjh Rply kare oriflame products ko beche or apna profit kmaye or team me kam krk monthly comission hasil kare without any fees Thank u,0,2023-06-09T13:55:40Z,True
@jazibhusssain,The quality is showing all of your dedication,1,2023-05-27T05:58:22Z,True
@romanreignsofficial9986,Sanatan Dharma 🚩🚩🚩🚩,0,2023-04-28T11:34:49Z,True
@sameersingh5960,When u guys are planning to visit India. In India u will get variety of things in reasonable price 😌😌.love from India (up) 😂,1,2023-04-25T07:25:37Z,True
@ranazubair3914,The ever first Noble Family Vlog.. for 👪,1,2023-04-21T20:09:13Z,True
@almashfnihal9615,Dusmani ektaraf ... lekin Pakistan ke larkiya  mashallah ... Agur hum log dusman nhi hote toh ek toh pata leta mai,1,2023-04-15T20:55:57Z,True
@KapilSharmaSirsal,aap bahot khubsurat ho,0,2023-04-11T22:14:52Z,True
@pristinewhite6218,Lahore ka paya akthar laya😂,0,2023-04-08T16:09:10Z,True
